# This data file was created on Thu Jul 14 18:31:02 2016
# bare cap with tpp 121 helium
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent
1468546690.009866, 298.376, 192.202, 1000.0, 1.423861, 0.000643
1468546693.094803, 298.171, 191.85, 10000.0, 1.422753, 0.000548
1468546719.766748, 296.376, 189.007, 100.0, 1.425056, 0.0007459999999999999
1468546724.879373, 296.03, 188.491, 1000.0, 1.423811, 0.0006259999999999999
1468546727.995661, 295.819, 188.178, 10000.0, 1.422713, 0.000572
1468546754.651393, 294.008, 185.621, 100.0, 1.42493, 0.0007559999999999999
1468546759.773551, 293.632, 185.16, 1000.0, 1.423845, 0.000628
1468546762.881474, 293.406, 184.878, 10000.0, 1.422772, 0.000544
1468546789.55276, 291.52, 182.532, 100.0, 1.425003, 0.000722
1468546794.652235, 291.167, 182.1, 1000.0, 1.423876, 0.000579
1468546797.751066, 290.951, 181.844, 10000.0, 1.422787, 0.000544
1468546824.422818, 289.112, 179.696, 100.0, 1.42485, 0.00069
1468546829.536641, 288.764, 179.309, 1000.0, 1.42381, 0.000549
1468546832.653061, 288.551, 179.075, 10000.0, 1.422788, 0.000529
1468546859.308832, 286.732, 177.096, 100.0, 1.424749, 0.0006799999999999999
1468546864.422902, 286.384, 176.721, 1000.0, 1.42383, 0.00057
1468546867.539266, 286.172, 176.497, 10000.0, 1.422797, 0.000525
1468546894.179436, 284.365, 174.61, 100.0, 1.42475, 0.000612
1468546899.293083, 284.017, 174.094, 1000.0, 1.423825, 0.000542
1468546902.409381, 283.806, 173.749, 10000.0, 1.422847, 0.000525
1468546929.08163, 281.994, 170.931, 100.0, 1.42478, 0.00065
1468546934.180099, 281.645, 170.443, 1000.0, 1.42379, 0.00052
1468546937.296171, 281.433, 170.145, 10000.0, 1.422889, 0.000517
1468546963.968504, 279.612, 167.77, 100.0, 1.42473, 0.000584
1468546969.082473, 279.266, 167.35, 1000.0, 1.423899, 0.000513
1468546972.199124, 279.053, 167.094, 10000.0, 1.422926, 0.0005
1468546998.855647, 277.23, 164.991, 100.0, 1.42486, 0.00047999999999999996
1468547003.969225, 276.88, 164.611, 1000.0, 1.423822, 0.000475
1468547007.085535, 276.667, 164.385, 10000.0, 1.422929, 0.0005059999999999999
1468547033.725667, 274.85, 162.549, 100.0, 1.42474, 0.00057
1468547038.855513, 274.501, 162.201, 1000.0, 1.42405, 0.00045
1468547041.971952, 274.289, 161.996, 10000.0, 1.42292, 0.000502
1468547068.643915, 272.475, 160.256, 100.0, 1.42465, 0.00056
1468547073.773505, 272.127, 159.93, 1000.0, 1.4239019, 0.0005042
1468547076.857602, 271.919, 159.736, 10000.0, 1.422982, 0.0005239999999999999
1468547103.528034, 270.114, 158.091, 100.0, 1.42472, 0.00047999999999999996
1468547108.642039, 269.768, 157.781, 1000.0, 1.4239, 0.0005
1468547111.742499, 269.562, 157.592, 10000.0, 1.422976, 0.0004969999999999999
1468547138.3983, 267.767, 156.032, 100.0, 1.42483, 0.00058
1468547143.512299, 267.423, 155.75, 1000.0, 1.4239, 0.00046499999999999997
1468547146.628599, 267.214, 155.576, 10000.0, 1.422978, 0.000518
1468547173.3007, 265.436, 154.09, 100.0, 1.42472, 0.00037999999999999997
1468547178.398783, 265.094, 153.816, 1000.0, 1.42392, 0.00049
1468547181.499096, 264.887, 153.652, 10000.0, 1.423001, 0.0005059999999999999
1468547208.139609, 263.113, 152.249, 100.0, 1.424702, 0.00045799999999999997
1468547213.269641, 262.773, 151.985, 1000.0, 1.4239, 0.00042899999999999997
1468547216.38704, 262.566, 151.829, 10000.0, 1.422985, 0.0004969999999999999
1468547243.074634, 260.804, 150.521, 100.0, 1.4246795, 0.00045319999999999996
