# This data file was created on Thu Mar  9 11:34:27 2017
# capacitor 2-19; sample GBA120; helium cool down after nitrogen to check DC Bias experiment... Frequencies: 100Hz, 1000Hz, 10000Hz
Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz]
1489083372.409903, 117.56100000000001, 76.180999999999997, 1.7750680000000001, 0.00015699999999999999, 1.5, 100, 1489083324.880482, 119.19799999999999, 76.188999999999993, 1.774573, 0.00020000000000000001, 15.0, 1000, 1489083312.453759, 119.637, 76.183000000000007, 1.7740389999999999, 0.0002018, 15.0, 10000
1489083442.794251, 115.249, 76.167000000000002, 1.7750539999999999, 0.000166, 1.5, 100, 1489083395.255553, 116.79600000000001, 76.177000000000007, 1.7746502, 0.0002019, 15.0, 1000, 1489083382.8285151, 117.211, 76.180999999999997, 1.7741100000000001, 0.00019440000000000001, 15.0, 10000
1489083513.3052671, 113.044, 76.156999999999996, 1.77522, 0.00016899999999999999, 1.5, 100, 1489083465.640707, 114.52200000000001, 76.171000000000006, 1.7747139000000001, 0.00020489999999999999, 15.0, 1000, 1489083453.211885, 114.917, 76.165000000000006, 1.774197, 0.000192, 15.0, 10000
1489083584.250833, 110.94799999999999, 76.126999999999995, 1.77536, 0.00021000000000000001, 1.5, 100, 1489083536.425554, 112.34699999999999, 76.150999999999996, 1.7747539999999999, 0.000212, 15.0, 1000, 1489083523.8624749, 112.724, 76.147000000000006, 1.7742610000000001, 0.0001894, 15.0, 10000
1489083655.16413, 108.965, 76.135000000000005, 1.7753220000000001, 0.00018699999999999999, 1.5, 100, 1489083607.3441, 110.292, 76.150999999999996, 1.774783, 0.00020900000000000001, 15.0, 1000, 1489083594.810756, 110.64700000000001, 76.138999999999996, 1.7743199999999999, 0.00018599999999999999, 15.0, 10000
1489083726.0669529, 107.09099999999999, 76.096999999999994, 1.775363, 0.00022499999999999999, 1.5, 100, 1489083678.249084, 108.34099999999999, 76.132999999999996, 1.774797, 0.000204, 15.0, 1000, 1489083665.707967, 108.678, 76.128, 1.774359, 0.00018709999999999999, 15.0, 10000
1489083797.0172901, 105.32599999999999, 76.099000000000004, 1.7753000000000001, 0.00023000000000000001, 1.5, 100, 1489083749.1681769, 106.504, 76.114999999999995, 1.7748082999999999, 0.00019770000000000001, 15.0, 1000, 1489083736.6157889, 106.821, 76.122, 1.7743910000000001, 0.00018880000000000001, 15.0, 10000
1489083867.957372, 103.654, 76.093999999999994, 1.7752600000000001, 0.00020000000000000001, 1.5, 100, 1489083820.1174231, 104.77200000000001, 76.082999999999998, 1.7748075999999999, 0.0001917, 15.0, 1000, 1489083807.555984, 105.07299999999999, 76.099000000000004, 1.7744, 0.000193, 15.0, 10000
1489083938.790349, 102.081, 76.096000000000004, 1.775441, 0.00023900000000000001, 1.5, 100, 1489083891.0519781, 103.131, 76.093999999999994, 1.7748010000000001, 0.0001853, 15.0, 1000, 1489083878.495677, 103.414, 76.100999999999999, 1.774421, 0.0002018, 15.0, 10000
1489084009.12941, 100.61499999999999, 76.084999999999994, 1.77529, 0.00027, 1.5, 100, 1489083961.6232929, 101.59399999999999, 76.085999999999999, 1.7747839999999999, 0.000184, 15.0, 1000, 1489083949.213742, 101.857, 76.094999999999999, 1.7744180000000001, 0.0002119, 15.0, 10000
1489084079.5284159, 99.483000000000004, 76.085999999999999, 1.77522, 0.00023800000000000001, 1.5, 100, 1489084031.9715691, 100.158, 76.066999999999993, 1.77478, 0.00016899999999999999, 15.0, 1000, 1489084019.548744, 100.405, 76.094999999999999, 1.7744040000000001, 0.0002254, 15.0, 10000
1489084149.8607049, 99.959000000000003, 76.066999999999993, 1.775282, 0.000174, 1.5, 100, 1489084102.3501959, 99.582999999999998, 76.088999999999999, 1.77477, 0.000173, 15.0, 1000, 1489084089.9446411, 99.501000000000005, 76.066000000000003, 1.7743951, 0.0002387, 15.0, 10000
1489084220.232085, 100.03100000000001, 76.063999999999993, 1.7751600000000001, 0.00024699999999999999, 1.5, 100, 1489084172.7138679, 100.032, 76.052000000000007, 1.7747869999999999, 0.000175, 15.0, 1000, 1489084160.2820561, 100.002, 76.066999999999993, 1.774419, 0.00023220000000000001, 15.0, 10000
1489084290.599056, 99.991, 76.054000000000002, 1.7753000000000001, 0.000243, 1.5, 100, 1489084243.062242, 100.011, 76.052000000000007, 1.7747976000000001, 0.0001694, 15.0, 1000, 1489084230.640424, 100.021, 76.064999999999998, 1.7744180000000001, 0.00023440000000000001, 15.0, 10000
1489084360.947212, 99.995999999999995, 76.040000000000006, 1.7751410000000001, 0.000137, 1.5, 100, 1489084313.423578, 99.991, 76.048000000000002, 1.7747649999999999, 0.000174, 15.0, 1000, 1489084301.016048, 99.989999999999995, 76.064999999999998, 1.7743818, 0.00023279999999999999, 15.0, 10000
1489084431.2977099, 99.997, 76.052999999999997, 1.77519, 0.00016000000000000001, 1.5, 100, 1489084383.763278, 99.997, 76.046999999999997, 1.774786, 0.00017200000000000001, 15.0, 1000, 1489084371.363569, 99.997, 76.055999999999997, 1.7744012, 0.000232, 15.0, 10000
-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 100, 1489084454.1450479, 99.997, 76.048000000000002, 1.774788, 0.00016899999999999999, 15.0, 1000, 1489084441.7317231, 99.997, 76.046999999999997, 1.774413, 0.00023330000000000001, 15.0, 10000
