# This data file was created on Mon Aug 29 10:49:47 2016
# GBA 121 cooldown to test some stuff with dc bias
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent
1472492177.170377, 261.187, 212.494, 1000.0, 1.335243, 0.00043599999999999997
1472492180.287139, 261.09, 212.418, 10000.0, 1.334437, 0.00042899999999999997
1472492206.945044, 260.264, 211.768, 100.0, 1.336004, 0.000454
1472492212.043208, 260.106, 211.645, 1000.0, 1.335171, 0.00043
1472492215.159391, 260.01, 211.571, 10000.0, 1.334372, 0.000434
1472492241.817269, 259.194, 210.936, 100.0, 1.335888, 0.0004438
1472492246.915377, 259.038, 210.817, 1000.0, 1.335071, 0.000412
1472492250.032049, 258.944, 210.744, 10000.0, 1.3342766, 0.000421
1472492276.705452, 258.137, 210.124, 100.0, 1.3357971, 0.0004452
1472492281.819288, 257.984, 210.006, 1000.0, 1.334982, 0.000428
1472492284.935766, 257.891, 209.935, 10000.0, 1.334186, 0.000421
1472492311.593594, 257.094, 209.329, 100.0, 1.335692, 0.00043799999999999997
1472492316.707328, 256.943, 209.213, 1000.0, 1.33487, 0.00041799999999999997
1472492319.823822, 256.85, 209.143, 10000.0, 1.334088, 0.00041
1472492346.513129, 256.064, 208.549, 100.0, 1.335613, 0.00043299999999999995
1472492351.627148, 255.914, 208.436, 1000.0, 1.3348, 0.000404
1472492354.743675, 255.823, 208.368, 10000.0, 1.334015, 0.000406
1472492381.416795, 255.049, 207.786, 100.0, 1.335517, 0.00043
1472492386.514656, 254.901, 207.677, 1000.0, 1.334709, 0.00040699999999999997
1472492389.630868, 254.811, 207.61, 10000.0, 1.333929, 0.000412
1472492416.304349, 254.047, 207.042, 100.0, 1.335428, 0.00042689999999999997
1472492421.434541, 253.902, 206.933, 1000.0, 1.334638, 0.00040199999999999996
1472492424.550593, 253.812, 206.868, 10000.0, 1.333858, 0.000412
1472492451.22385, 253.057, 206.312, 100.0, 1.335331, 0.00042199999999999996
1472492456.338195, 252.914, 206.206, 1000.0, 1.3345409, 0.0003986
1472492459.454508, 252.827, 206.142, 10000.0, 1.333776, 0.00040199999999999996
1472492486.139204, 252.082, 205.597, 100.0, 1.335242, 0.000419
1472492491.236662, 251.94, 205.494, 1000.0, 1.334461, 0.00040899999999999997
1472492494.352693, 251.853, 205.432, 10000.0, 1.333698, 0.00040699999999999997
1472492521.007928, 251.119, 204.899, 100.0, 1.33516, 0.00040819999999999995
1472492526.105817, 250.979, 204.799, 1000.0, 1.334379, 0.00039299999999999996
1472492529.221833, 250.894, 204.737, 10000.0, 1.333632, 0.000406
1472492555.893952, 250.168, 204.216, 100.0, 1.335067, 0.00041
1472492561.007624, 250.031, 204.117, 1000.0, 1.3342988, 0.00039739999999999996
1472492564.091957, 249.946, 204.057, 10000.0, 1.333548, 0.00039999999999999996
1472492590.748668, 249.227, 203.547, 100.0, 1.3349988, 0.0004063
1472492595.860679, 249.089, 203.451, 1000.0, 1.33422, 0.000397
1472492598.976493, 249.006, 203.392, 10000.0, 1.333462, 0.000399
1472492625.645847, 248.295, 202.893, 100.0, 1.334924, 0.000405
1472492630.776121, 248.159, 202.798, 1000.0, 1.33416, 0.00038199999999999996
1472492633.892336, 248.077, 202.74, 10000.0, 1.33342, 0.000416
1472492660.548851, 247.376, 202.252, 100.0, 1.334837, 0.000406
1472492665.678503, 247.242, 202.16, 1000.0, 1.334076, 0.000408
1472492668.795053, 247.161, 202.102, 10000.0, 1.3333484, 0.00039289999999999996
1472492695.452133, 246.468, 201.625, 100.0, 1.3347715, 0.0003985
1472492700.566117, 246.335, 201.534, 1000.0, 1.334046, 0.00039099999999999996
1472492703.681874, 246.255, 201.479, 10000.0, 1.3332783, 0.0004031
1472492730.322447, 245.572, 201.012, 100.0, 1.334706, 0.000397
1472492735.451579, 245.442, 200.923, 1000.0, 1.333956, 0.000383
1472492738.552052, 245.364, 200.868, 10000.0, 1.333204, 0.00039799999999999997
1472492765.204424, 244.689, 200.409, 100.0, 1.33464, 0.00039299999999999996
1472492770.318025, 244.56, 200.321, 1000.0, 1.333908, 0.00038899999999999997
1472492773.434161, 244.481, 200.268, 10000.0, 1.33316, 0.00039
1472492800.102872, 243.816, 199.815, 100.0, 1.3345626, 0.00039139999999999997
1472492805.200771, 243.689, 199.73, 1000.0, 1.333816, 0.000379
1472492808.316249, 243.612, 199.678, 10000.0, 1.33309, 0.00038899999999999997
1472492834.985687, 242.954, 199.234, 100.0, 1.334482, 0.000386
1472492840.099639, 242.83, 199.149, 1000.0, 1.333781, 0.000383
1472492843.215824, 242.754, 199.098, 10000.0, 1.333039, 0.000394
1472492869.871306, 242.104, 198.664, 100.0, 1.334419, 0.00038199999999999996
1472492874.985179, 241.98, 198.581, 1000.0, 1.3337, 0.000377
1472492878.069115, 241.906, 198.532, 10000.0, 1.332983, 0.000394
1472492904.739419, 241.266, 198.1, 100.0, 1.3343541, 0.0003808
1472492909.868972, 241.143, 198.018, 1000.0, 1.333643, 0.000365
1472492912.984893, 241.069, 197.968, 10000.0, 1.332905, 0.000386
1472492939.622244, 240.438, 197.546, 100.0, 1.3343009, 0.00037889999999999994
1472492944.719958, 240.319, 197.466, 1000.0, 1.333569, 0.00037
1472492947.803963, 240.246, 197.417, 10000.0, 1.332886, 0.00039299999999999996
1472492974.48999, 239.622, 197.002, 100.0, 1.334233, 0.00037999999999999997
1472492979.603411, 239.503, 196.922, 1000.0, 1.33357, 0.00041
1472492982.719388, 239.43, 196.875, 10000.0, 1.332799, 0.00037999999999999997
1472493009.388863, 238.816, 196.469, 100.0, 1.3341749, 0.000384
1472493014.486156, 238.698, 196.391, 1000.0, 1.33345, 0.00043
1472493017.586147, 238.628, 196.345, 10000.0, 1.332763, 0.000386
1472493044.241159, 238.021, 195.948, 100.0, 1.334113, 0.00037
1472493049.354524, 237.905, 195.872, 1000.0, 1.33341, 0.000323
1472493052.47063, 237.835, 195.826, 10000.0, 1.332703, 0.00039
1472493079.140386, 237.237, 195.437, 100.0, 1.33405, 0.00037
1472493084.254185, 237.122, 195.363, 1000.0, 1.33328, 0.00037999999999999997
