# This data file was created on Tue Aug 30 12:57:39 2016
# GBA 121 cooldown to test some stuff with dc bias 2
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent
1472586216.646937, 50.002, 37.714, 10000.0, 1.292105, 0.002519
1472586243.328425, 50.001, 37.72, 100.0, 1.302464, 0.002218
1472586248.439352, 50.001, 37.722, 1000.0, 1.297444, 0.0027770000000000004
1472586251.554655, 50.001, 37.723, 10000.0, 1.292092, 0.002504
1472586278.207578, 50.001, 37.731, 100.0, 1.302482, 0.002232
1472586283.317629, 50.0, 37.732, 1000.0, 1.297428, 0.002795
1472586286.432723, 50.0, 37.733, 10000.0, 1.29205, 0.002532
1472586313.126201, 50.0, 37.743, 100.0, 1.30241, 0.002218
1472586318.251415, 50.0, 37.742, 1000.0, 1.297384, 0.002806
1472586321.365477, 49.999, 37.743, 10000.0, 1.292065, 0.0025150000000000003
1472586348.041042, 50.0, 37.745, 100.0, 1.302378, 0.002191
1472586353.14932, 49.999, 37.745, 1000.0, 1.297358, 0.002806
1472586356.28007, 49.999, 37.745, 10000.0, 1.292059, 0.002488
1472586382.937409, 49.999, 37.747, 100.0, 1.302413, 0.002215
1472586388.047866, 49.999, 37.747, 1000.0, 1.297373, 0.002781
1472586391.162439, 49.999, 37.746, 10000.0, 1.292031, 0.0025150000000000003
1472586417.834302, 49.999, 37.753, 100.0, 1.302359, 0.00219
1472586422.945327, 50.0, 37.751, 1000.0, 1.297387, 0.002795
1472586426.060027, 49.999, 37.749, 10000.0, 1.29203, 0.002503
1472586452.707928, 49.998, 37.751, 100.0, 1.302364, 0.002222
1472586457.80048, 49.999, 37.751, 1000.0, 1.29736, 0.002787
1472586460.913153, 49.998, 37.752, 10000.0, 1.292007, 0.002523
1472586487.593984, 49.999, 37.752, 100.0, 1.302323, 0.002182
1472586492.719106, 49.999, 37.754, 1000.0, 1.2973412, 0.002794
1472586495.833437, 49.998, 37.754, 10000.0, 1.291998, 0.002511
1472586522.519356, 49.998, 37.747, 100.0, 1.302331, 0.002226
1472586527.629479, 49.997, 37.746, 1000.0, 1.297313, 0.0027930000000000003
1472586530.759335, 49.998, 37.745, 10000.0, 1.291955, 0.002507
1472586557.4396, 49.998, 37.733, 100.0, 1.302352, 0.0022069999999999998
1472586562.566957, 49.998, 37.733, 1000.0, 1.297305, 0.002803
1472586565.680367, 49.998, 37.734, 10000.0, 1.291975, 0.002506
1472586592.352926, 49.997, 37.728, 100.0, 1.302301, 0.0022170000000000002
1472586597.464732, 49.997, 37.73, 1000.0, 1.297297, 0.00281
1472586600.579812, 49.998, 37.731, 10000.0, 1.291946, 0.002503
1472586627.267112, 49.997, 37.731, 100.0, 1.302222, 0.002249
1472586632.359591, 49.997, 37.731, 1000.0, 1.297292, 0.0028
1472586635.48945, 49.997, 37.731, 10000.0, 1.291951, 0.0025085000000000003
1472586662.159164, 49.997, 37.736, 100.0, 1.302279, 0.00221
1472586667.288214, 49.997, 37.736, 1000.0, 1.297267, 0.002817
1472586670.404314, 49.997, 37.736, 10000.0, 1.291943, 0.0024980000000000002
1472586697.088975, 49.998, 37.738, 100.0, 1.30229, 0.002174
1472586702.202138, 49.998, 37.739, 1000.0, 1.297303, 0.002817
1472586705.30216, 49.999, 37.738, 10000.0, 1.291914, 0.002503
1472586731.987204, 49.999, 37.739, 100.0, 1.302283, 0.002249
1472586737.084958, 49.999, 37.739, 1000.0, 1.297239, 0.002805
1472586740.200488, 49.999, 37.74, 10000.0, 1.291892, 0.002491
1472586766.8858, 49.999, 37.744, 100.0, 1.302232, 0.002213
1472586771.99885, 49.999, 37.746, 1000.0, 1.29725, 0.002803
1472586775.114928, 49.999, 37.747, 10000.0, 1.291902, 0.002504
1472586801.76704, 50.0, 37.749, 100.0, 1.30223, 0.0022429999999999998
1472586806.880555, 49.999, 37.75, 1000.0, 1.297216, 0.0028079999999999997
1472586809.996417, 49.999, 37.751, 10000.0, 1.291904, 0.002505
1472586836.638029, 50.0, 37.752, 100.0, 1.302178, 0.0022240000000000003
1472586841.751851, 50.0, 37.753, 1000.0, 1.297211, 0.0028090000000000003
1472586844.86854, 50.0, 37.753, 10000.0, 1.291884, 0.0024860000000000004
1472586871.543093, 49.999, 37.759, 100.0, 1.302187, 0.0022440000000000003
1472586876.657751, 49.999, 37.759, 1000.0, 1.297215, 0.00279
1472586879.77418, 49.999, 37.764, 10000.0, 1.291875, 0.002511
1472586906.428334, 50.011, 38.347, 100.0, 1.302305, 0.00219
1472586911.561675, 50.016, 38.447, 1000.0, 1.29726, 0.0028020000000000002
1472586914.673385, 50.019, 38.505, 10000.0, 1.291924, 0.002516
1472586941.342753, 50.047, 38.93, 100.0, 1.302355, 0.0022069999999999998
1472586946.45608, 50.053, 38.998, 1000.0, 1.297293, 0.0027930000000000003
1472586949.572112, 50.056, 39.038, 10000.0, 1.291985, 0.002533
1472586976.225342, 50.078, 39.336, 100.0, 1.302347, 0.0022170000000000002
1472586981.354617, 50.08, 39.386, 1000.0, 1.297387, 0.002816
1472586984.454986, 50.082, 39.414, 10000.0, 1.2919953, 0.0025271
1472587011.139641, 50.091, 39.625, 100.0, 1.302319, 0.002229
1472587016.252951, 50.091, 39.66, 1000.0, 1.297428, 0.0028220000000000003
1472587019.369135, 50.092, 39.682, 10000.0, 1.292017, 0.002539
1472587046.022534, 50.089, 39.833, 100.0, 1.302377, 0.00219
1472587051.151983, 50.088, 39.859, 1000.0, 1.297416, 0.0028179
1472587054.268038, 50.087, 39.874, 10000.0, 1.292005, 0.002541
1472587080.90531, 50.078, 39.99, 100.0, 1.302359, 0.002229
