# This data file was created on Tue Mar  7 11:10:02 2017,,,,,,
# capacitor 2-19; sample GBA120; nitrogen cool down,,,,,,
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
# DC bias set to LO,,,,,,
1488918766.889297,196.24,76.672,1000,1.762571,0.0001452,15
1488918814.428982,191.737,76.646,100,1.76295,0.000117,1.5
1488918824.845412,190.781,76.638,10000,1.762423,0.0001623,15
1488918837.258847,189.651,76.634,1000,1.7628448,0.0001454,15
1488918884.798668,185.421,76.588,100,1.763242,0.000119,1.5
1488918895.217307,184.516,76.596,10000,1.7626999,0.00015567,15
1488918907.639913,183.455,76.579,1000,1.76313,0.0001431,15
1488918955.159666,179.501,76.545,100,1.763561,0.000128,1.5
1488918965.608771,178.654,76.546,10000,1.7630089,0.0001606,15
1488918978.029443,177.648,76.542,1000,1.763416,0.0001406,15
1488919025.550292,173.917,76.529,100,1.763814,0.000121,1.5
1488919035.967633,173.121,76.516,10000,1.763257,0.0001571,15
1488919048.37908,172.182,76.51,1000,1.763671,0.00014,15
1488919095.903427,168.668,76.484,100,1.76407,0.000135,1.5
1488919106.313608,167.91,76.483,10000,1.7635335,0.0001545,15
1488919118.735834,167.019,76.61,1000,1.7639352,0.00013809,15
1488919166.26653,163.696,76.506,100,1.764327,0.0001193,1.5
1488919176.816261,162.979,76.471,10000,1.7638078,0.0001517,15
1488919189.377053,162.13,76.453,1000,1.764193,0.000136,15
1488919237.174466,158.967,76.446,100,1.764532,0.0001274,1.5
1488919247.734687,158.28,76.438,10000,1.7640224,0.00015085,15
1488919260.300778,157.47,76.434,1000,1.764414,0.000133,15
1488919308.114547,154.459,76.564,100,1.764765,0.00012,1.5
1488919318.653349,153.814,76.562,10000,1.764267,0.0001508,15
1488919331.208261,153.05,76.551,1000,1.764659,0.0001323,15
1488919379.040602,150.209,76.529,100,1.765013,0.000109,1.5
1488919389.598843,149.598,76.526,10000,1.764519,0.0001586,15
1488919402.16361,148.948,76.526,1000,1.764894,0.000134,15
1488919449.951261,148.333,76.494,100,1.765187,0.000116,1.5
1488919460.495339,148.515,76.483,10000,1.764579,0.000161,15
1488919473.045067,148.794,76.477,1000,1.764925,0.0001335,15
1488919520.844698,149.71,76.466,100,1.765131,0.000112,1.5
1488919531.286276,149.832,76.469,10000,1.764545,0.000155,15
1488919543.718313,149.939,76.459,1000,1.764881,0.00013,15
1488919591.254707,150.086,76.451,100,1.765143,0.000114,1.5
1488919601.667677,150.084,76.452,10000,1.764551,0.000159,15
1488919614.077028,150.025,76.442,1000,1.764889,0.0001323,15
1488919661.610876,147.676,76.44,100,1.765204,9.9E-05,1.5
1488919672.029337,147.054,76.441,10000,1.764703,0.0001626,15
1488919684.443948,146.324,76.433,1000,1.765086,0.000132,15
1488919731.969408,143.609,76.421,100,1.765444,0.000108,1.5
1488919742.371811,143.026,76.419,10000,1.764923,0.000164,15
1488919754.813179,142.342,76.413,1000,1.7653159,0.0001333,15
1488919802.354136,139.792,76.402,100,1.765712,0.000104,1.5
1488919812.783853,139.242,76.397,10000,1.7652013,0.0001736,15
1488919825.21026,138.596,76.401,1000,1.765608,0.0001361,15
1488919872.726279,136.183,76.382,100,1.765949,0.000112,1.5
1488919883.142032,135.667,76.381,10000,1.765385,0.000177,15
1488919895.569149,135.059,76.386,1000,1.765809,0.0001401,15
1488919943.105431,132.768,76.381,100,1.766145,0.000122,1.5
1488919953.511245,132.278,76.371,10000,1.765529,0.0001845,15
