# This data file was created on Tue Mar  7 14:10:01 2017
# capacitor 2-19, sample GBA120, nitrogen cool down... Frequencies: 100Hz, 1000Hz, 10000Hz
Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz]
1488914306.0657661, 297.63900000000001, 292.28100000000001, 1.7605489999999999, 0.000111, 1.5, 100, 1488914258.534549, 297.84899999999999, 292.38299999999998, 1.760257, 0.00013799999999999999, 15.0, 1000, 1488914246.105701, 297.904, 292.435, 1.759903, 0.00016699999999999999, 15.0, 10000
1488914376.438102, 297.34100000000001, 292.09399999999999, 1.7605280000000001, 0.000127, 1.5, 100, 1488914328.908803, 297.541, 292.245, 1.7602565999999999, 0.0001359, 15.0, 1000, 1488914316.4798989, 297.59399999999999, 292.262, 1.759903, 0.00017039999999999999, 15.0, 10000
1488914446.8075509, 297.05000000000001, 291.87599999999998, 1.7605379999999999, 0.000111, 1.5, 100, 1488914399.29195, 297.24599999999998, 292.00999999999999, 1.7602599999999999, 0.00013899999999999999, 15.0, 1000, 1488914386.87044, 297.298, 292.05399999999997, 1.7599009999999999, 0.00016799999999999999, 15.0, 10000
1488914517.1873569, 296.767, 291.68200000000002, 1.76054, 0.000126, 1.5, 100, 1488914469.6467681, 296.95800000000003, 291.78399999999999, 1.7602610000000001, 0.00013799999999999999, 15.0, 1000, 1488914457.222702, 297.00799999999998, 291.83600000000001, 1.7599039000000001, 0.00016780000000000001, 15.0, 10000
1488914587.582901, 296.495, 291.529, 1.760548, 0.00012300000000000001, 1.5, 100, 1488914540.054127, 296.678, 291.625, 1.760265, 0.0001392, 15.0, 1000, 1488914527.6033721, 296.726, 291.65800000000002, 1.759908, 0.00016870000000000001, 15.0, 10000
1488914657.9628761, 296.23399999999998, 291.411, 1.760537, 0.0001238, 1.5, 100, 1488914610.428664, 296.40899999999999, 291.45999999999998, 1.7602679999999999, 0.0001392, 15.0, 1000, 1488914597.993403, 296.45600000000002, 291.495, 1.7599009999999999, 0.00016530000000000001, 15.0, 10000
1488914728.379591, 295.983, 291.21699999999998, 1.7605519999999999, 0.000112, 1.5, 100, 1488914680.8460751, 296.15199999999999, 291.36399999999998, 1.760265, 0.00013799999999999999, 15.0, 1000, 1488914668.3948121, 296.19600000000003, 291.39600000000002, 1.7599130000000001, 0.000166, 15.0, 10000
1488914798.7542801, 295.74000000000001, 291.05000000000001, 1.7605569999999999, 0.000113, 1.5, 100, 1488914751.2282641, 295.904, 291.18599999999998, 1.7602709999999999, 0.00013860000000000001, 15.0, 1000, 1488914738.8085639, 295.947, 291.19900000000001, 1.7599070000000001, 0.00017100000000000001, 15.0, 10000
1488914869.160749, 295.50099999999998, 290.76100000000002, 1.760553, 0.000121, 1.5, 100, 1488914821.6092191, 295.66300000000001, 290.976, 1.7602709999999999, 0.00013899999999999999, 15.0, 1000, 1488914809.1776509, 295.70499999999998, 291.017, 1.7599123000000001, 0.00016550000000000001, 15.0, 10000
1488914939.540514, 295.25900000000001, 290.45999999999998, 1.7605550000000001, 0.000113, 1.5, 100, 1488914892.009366, 295.423, 290.67500000000001, 1.7602770000000001, 0.00013970000000000001, 15.0, 1000, 1488914879.587539, 295.46499999999997, 290.72199999999998, 1.7599119999999999, 0.00017200000000000001, 15.0, 10000
1488915009.9225459, 295.00900000000001, 289.96800000000002, 1.760556, 0.000116, 1.5, 100, 1488914962.3671949, 295.17899999999997, 290.35199999999998, 1.7602770000000001, 0.00014100000000000001, 15.0, 1000, 1488914949.9564991, 295.22199999999998, 290.40600000000001, 1.759917, 0.00017149999999999999, 15.0, 10000
1488915080.2841799, 294.74000000000001, 289.56999999999999, 1.7605770000000001, 0.000116, 1.5, 100, 1488915032.7661431, 294.923, 289.78699999999998, 1.7602800000000001, 0.00013899999999999999, 15.0, 1000, 1488915020.3360529, 294.97000000000003, 289.87700000000001, 1.759916, 0.00016640000000000001, 15.0, 10000
1488915150.647788, 294.47500000000002, 289.42200000000003, 1.7605729999999999, 0.000134, 1.5, 100, 1488915103.1324279, 294.65199999999999, 289.541, 1.7602819999999999, 0.0001407, 15.0, 1000, 1488915090.71714, 294.69999999999999, 289.55500000000001, 1.7599153999999999, 0.0001638, 15.0, 10000
