# This data file was created on Fri Apr 14 13:01:50 2017
# Chip ID: 2-17... Sample: GBA133... helium cool
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to off
1492199037.078354, 108.687, 12.055, 400.0, 1.78573863, 8.409e-05, 6.0
1492199044.011219, 108.456, 12.027, 12000.0, 1.7852857, 0.0004789, 15.0
1492199055.225018, 108.083, 12.029, 1400.0, 1.78567, 0.0001412, 15.0
1492199073.438495, 107.481, 11.99, 400.0, 1.7857099, 8.885e-05, 6.0
1492199080.306139, 107.252, 11.965, 12000.0, 1.785161, 0.000539, 15.0
1492199091.506205, 106.878, 11.877, 1400.0, 1.785627, 0.000158, 15.0
1492199109.735872, 106.274, 11.909, 400.0, 1.7856659, 9.38e-05, 6.0
1492199116.685861, 106.042, 11.954, 12000.0, 1.785075, 0.000593, 15.0
1492199127.884594, 105.669, 11.743, 1400.0, 1.785604, 0.000164, 15.0
1492199146.11416, 105.061, 11.784, 400.0, 1.7856065, 9.9e-05, 6.0
1492199153.064277, 104.829, 11.789, 12000.0, 1.784955, 0.000671, 15.0
1492199164.261662, 104.456, 11.713, 1400.0, 1.785519, 0.000182, 15.0
1492199182.459632, 103.852, 11.701, 400.0, 1.7856127, 0.00010705, 6.0
1492199189.393309, 103.621, 11.699, 12000.0, 1.784842, 0.000751, 15.0
1492199200.62276, 103.248, 11.696, 1400.0, 1.78553, 0.000198, 15.0
1492199218.806368, 102.643, 11.633, 400.0, 1.7855807, 0.0001129, 6.0
1492199225.723553, 102.415, 11.627, 12000.0, 1.784664, 0.000832, 15.0
1492199236.92182, 102.042, 11.595, 1400.0, 1.785471, 0.000226, 15.0
1492199255.118571, 101.439, 11.51, 400.0, 1.7855389, 0.0001232, 6.0
1492199262.02128, 101.209, 11.499, 12000.0, 1.784455, 0.000926, 15.0
1492199273.266552, 100.834, 11.592, 1400.0, 1.7854437, 0.0002554, 15.0
1492199291.466249, 100.227, 11.435, 400.0, 1.7855304, 0.00013472, 6.0
1492199298.383093, 99.998, 11.414, 12000.0, 1.784251, 0.001041, 15.0
1492199309.614334, 99.624, 11.373, 1400.0, 1.785384, 0.0002901, 15.0
1492199327.82712, 99.021, 11.386, 400.0, 1.7854852, 0.0001503, 6.0
1492199334.712515, 98.793, 11.366, 12000.0, 1.7840034, 0.0011342, 15.0
1492199345.92665, 98.422, 11.365, 1400.0, 1.785313, 0.000334, 15.0
1492199364.108758, 97.817, 11.289, 400.0, 1.7854477, 0.0001663, 6.0
1492199371.027271, 97.586, 11.275, 12000.0, 1.783692, 0.001243, 15.0
1492199382.25714, 97.213, 11.25, 1400.0, 1.78523, 0.00038, 15.0
1492199400.481939, 96.609, 11.234, 400.0, 1.78539124, 0.00018817, 6.0
1492199407.39516, 96.378, 11.219, 12000.0, 1.783343, 0.001345, 15.0
1492199418.656207, 96.005, 11.207, 1400.0, 1.785136, 0.0004352, 15.0
1492199436.92717, 95.399, 11.178, 400.0, 1.7853322, 0.0002146, 6.0
1492199443.852884, 95.168, 11.159, 12000.0, 1.782932, 0.00145, 15.0
1492199455.067516, 94.793, 11.119, 1400.0, 1.785032, 0.0005081, 15.0
1492199473.320019, 94.183, 10.985, 400.0, 1.7852688, 0.0002464, 6.0
