# This data file was created on Wed Aug 24 12:17:39 2016
# GBA 139 bake
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent
1472066076.817602, 199.985, 32.592, 1000.0, 1.262688, 0.000466
1472066079.93396, 199.985, 32.565, 10000.0, 1.262026, 0.000468
1472066106.607561, 199.984, 32.244, 100.0, 1.263576, 0.000439
1472066111.737727, 199.984, 32.192, 1000.0, 1.262849, 0.00045799999999999997
1472066114.854124, 199.984, 32.169, 10000.0, 1.262033, 0.000459
1472066141.511503, 199.988, 31.895, 100.0, 1.263555, 0.00045799999999999997
1472066146.641511, 199.987, 31.838, 1000.0, 1.262841, 0.00047099999999999996
1472066149.742029, 199.987, 31.804, 10000.0, 1.262037, 0.000473
1472066176.415638, 199.985, 31.547, 100.0, 1.26357, 0.000454
1472066181.513618, 199.986, 31.531, 1000.0, 1.262825, 0.0004643
1472066184.630012, 199.986, 31.482, 10000.0, 1.262019, 0.000463
1472066211.287763, 199.991, 31.247, 100.0, 1.263539, 0.000457
1472066216.401762, 199.989, 31.336, 1000.0, 1.262834, 0.000473
1472066219.502559, 199.989, 31.263, 10000.0, 1.262008, 0.000468
1472066246.177688, 199.61, 30.992, 100.0, 1.26357, 0.000445
1472066251.275718, 199.322, 30.95, 1000.0, 1.262821, 0.000452
1472066254.37638, 199.123, 30.928, 10000.0, 1.262011, 0.000464
1472066281.051492, 196.993, 30.699, 100.0, 1.263543, 0.00043599999999999997
1472066286.149446, 196.539, 30.639, 1000.0, 1.262776, 0.00046239999999999996
1472066289.250117, 196.256, 30.616, 10000.0, 1.261964, 0.00045799999999999997
1472066315.909087, 193.774, 30.317, 100.0, 1.263495, 0.00044199999999999996
1472066321.007525, 193.29, 30.285, 1000.0, 1.26272, 0.00045799999999999997
1472066324.123968, 192.995, 30.237, 10000.0, 1.261917, 0.000463
1472066350.78286, 190.48, 29.928, 100.0, 1.26343, 0.000428
1472066355.897046, 189.999, 29.88, 1000.0, 1.262685, 0.00045
1472066359.013941, 189.704, 29.829, 10000.0, 1.2618768, 0.00046269999999999997
1472066385.70474, 187.228, 29.53, 100.0, 1.263365, 0.000434
1472066390.835425, 186.764, 29.469, 1000.0, 1.262636, 0.000452
1472066393.935996, 186.483, 29.418, 10000.0, 1.261818, 0.0004556
1472066420.594575, 184.14, 29.15, 100.0, 1.263291, 0.000439
1472066425.708996, 183.706, 29.081, 1000.0, 1.262576, 0.00044899999999999996
1472066428.841513, 183.441, 29.06, 10000.0, 1.261764, 0.000468
1472066455.516575, 181.211, 28.755, 100.0, 1.263242, 0.000428
1472066460.646852, 180.789, 28.689, 1000.0, 1.262516, 0.000443
1472066463.763286, 180.533, 28.641, 10000.0, 1.261722, 0.00047799999999999996
1472066490.454307, 178.355, 28.33, 100.0, 1.263125, 0.00042199999999999996
1472066495.568421, 177.939, 28.304, 1000.0, 1.26243, 0.000464
1472066498.685158, 177.687, 28.262, 10000.0, 1.261634, 0.00047289999999999995
1472066525.344556, 175.53, 27.995, 100.0, 1.26309, 0.000399
1472066530.474688, 175.114, 27.925, 1000.0, 1.262369, 0.000443
1472066533.591591, 174.861, 27.882, 10000.0, 1.261581, 0.000461
1472066560.250233, 172.688, 27.596, 100.0, 1.263021, 0.0004228
1472066565.364497, 172.269, 27.531, 1000.0, 1.262323, 0.000443
1472066568.48133, 172.013, 27.466, 10000.0, 1.261522, 0.000463
1472066595.172423, 169.818, 27.196, 100.0, 1.262956, 0.00042199999999999996
1472066600.302637, 169.391, 27.143, 1000.0, 1.262245, 0.000457
1472066603.419229, 169.132, 27.117, 10000.0, 1.261467, 0.000461
1472066630.126158, 166.909, 26.825, 100.0, 1.262896, 0.00041799999999999997
1472066635.240482, 166.482, 26.765, 1000.0, 1.262196, 0.000461
1472066638.341342, 166.222, 26.731, 10000.0, 1.261403, 0.00045
1472066665.016554, 163.999, 26.425, 100.0, 1.262811, 0.000414
1472066670.146757, 163.572, 26.399, 1000.0, 1.262116, 0.00044699999999999997
1472066673.263374, 163.313, 26.354, 10000.0, 1.261326, 0.00045599999999999997
1472066699.938389, 161.092, 26.062, 100.0, 1.26272, 0.000412
1472066705.068268, 160.665, 26.035, 1000.0, 1.262052, 0.00045099999999999996
1472066708.185028, 160.406, 25.976, 10000.0, 1.261258, 0.00045799999999999997
1472066734.875769, 158.172, 25.732, 100.0, 1.262687, 0.00042199999999999996
1472066739.989869, 157.745, 25.677, 1000.0, 1.261988, 0.000441
1472066743.106659, 157.484, 25.644, 10000.0, 1.261177, 0.000464
1472066769.749359, 155.265, 25.367, 100.0, 1.262584, 0.000406
1472066774.863596, 154.839, 25.333, 1000.0, 1.261908, 0.00044919999999999997
1472066777.948474, 154.584, 25.278, 10000.0, 1.261124, 0.000463
1472066804.607269, 152.371, 25.014, 100.0, 1.262513, 0.000386
1472066809.721134, 151.95, 24.95, 1000.0, 1.261832, 0.000446
1472066812.85409, 151.692, 24.963, 10000.0, 1.261054, 0.000455
1472066839.529751, 149.476, 24.636, 100.0, 1.262478, 0.000403
1472066844.659681, 149.053, 24.59, 1000.0, 1.261806, 0.000453
1472066847.808754, 148.789, 24.535, 10000.0, 1.2610263, 0.0004607
1472066874.467928, 146.568, 24.274, 100.0, 1.262411, 0.000405
1472066879.581851, 146.142, 24.21, 1000.0, 1.261741, 0.00045
1472066882.698817, 145.883, 24.211, 10000.0, 1.2609544, 0.00046169999999999995
1472066909.39062, 143.661, 23.942, 100.0, 1.262302, 0.00039799999999999997
1472066914.504562, 143.234, 23.912, 1000.0, 1.261668, 0.000444
1472066917.621364, 142.975, 23.863, 10000.0, 1.260879, 0.000466
1472066944.328803, 140.759, 23.625, 100.0, 1.26223, 0.000408
1472066949.442939, 140.333, 23.533, 1000.0, 1.2615727, 0.0004385
1472066952.559819, 140.076, 23.552, 10000.0, 1.260793, 0.00048499999999999997
