# This data file was created on Thu Mar 30 10:56:35 2017
# Chip ID: 2-20... Sample: GBA122... put 100V on it while cooling, turn off bias for coming up
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to low
1490894833.742164, 275.814, 211.329, 1400.0, 1.71551, 0.000141, 15.0
1490894851.958179, 274.648, 209.156, 400.0, 1.7157339, 0.0001455, 6.0
1490894858.883947, 274.205, 208.344, 12000.0, 1.715316, 0.000147, 15.0
1490894870.112883, 273.478, 207.046, 1400.0, 1.71558, 0.000147, 15.0
1490894888.365195, 272.293, 204.972, 400.0, 1.7158092, 0.0001404, 6.0
1490894895.244595, 271.844, 204.196, 12000.0, 1.71541, 0.00014, 15.0
1490894906.440427, 271.11, 202.962, 1400.0, 1.7156814, 0.0001379, 15.0
1490894924.629223, 269.913, 200.985, 400.0, 1.7158879, 0.0001386, 6.0
1490894931.507718, 269.458, 200.247, 12000.0, 1.715467, 0.000147, 15.0
1490894942.721985, 268.718, 199.061, 1400.0, 1.715755, 0.000131, 15.0
1490894960.922422, 267.512, 197.153, 400.0, 1.7159591, 0.0001323, 6.0
1490894967.897068, 267.049, 196.429, 12000.0, 1.715542, 0.000143, 15.0
1490894979.142068, 266.304, 195.274, 1400.0, 1.715835, 0.000131, 15.0
1490894997.344927, 265.089, 193.441, 400.0, 1.7160225, 0.0001307, 6.0
1490895004.238328, 264.629, 192.753, 12000.0, 1.715621, 0.000142, 15.0
1490895015.452051, 263.876, 191.651, 1400.0, 1.715888, 0.000131, 15.0
1490895033.65548, 262.65, 189.895, 400.0, 1.7160799, 0.0001258, 6.0
1490895040.550872, 262.187, 189.24, 12000.0, 1.715632, 0.000143, 15.0
1490895051.763892, 261.432, 188.186, 1400.0, 1.715952, 0.000127, 15.0
1490895069.949193, 260.204, 186.505, 400.0, 1.7161188, 0.0001259, 6.0
1490895076.890269, 259.736, 185.874, 12000.0, 1.7157, 0.00014, 15.0
1490895088.087377, 258.979, 184.865, 1400.0, 1.715977, 0.000124, 15.0
1490895106.306464, 257.748, 183.232, 400.0, 1.716153, 0.0001271, 6.0
1490895113.216368, 257.279, 182.622, 12000.0, 1.715726, 0.000142, 15.0
1490895124.463579, 256.521, 181.635, 1400.0, 1.716003, 0.000125, 15.0
1490895142.745586, 255.282, 180.058, 400.0, 1.7161759, 0.0001222, 6.0
1490895149.704424, 254.809, 179.469, 12000.0, 1.715777, 0.00013, 15.0
1490895160.997155, 254.047, 178.518, 1400.0, 1.716047, 0.000122, 15.0
1490895179.263757, 252.808, 177.007, 400.0, 1.7161996, 0.0001228, 6.0
1490895186.235884, 252.336, 176.436, 12000.0, 1.715765, 0.000138, 15.0
1490895197.532007, 251.574, 175.521, 1400.0, 1.716063, 0.000133, 15.0
1490895215.812522, 250.338, 174.065, 400.0, 1.7162057, 0.0001219, 6.0
1490895222.772309, 249.869, 173.522, 12000.0, 1.715793, 0.000133, 15.0
1490895234.0655, 249.165, 172.643, 1400.0, 1.716087, 0.000124, 15.0
1490895252.348592, 248.508, 171.241, 400.0, 1.7162218, 0.0001198, 6.0
1490895259.307577, 248.45, 170.709, 12000.0, 1.715841, 0.000142, 15.0
1490895270.553103, 248.527, 169.858, 1400.0, 1.716095, 0.000123, 15.0
1490895288.803909, 248.852, 168.504, 400.0, 1.7162763, 0.0001167, 6.0
1490895295.730004, 248.993, 167.998, 12000.0, 1.715867, 0.000143, 15.0
1490895307.008103, 249.211, 167.184, 1400.0, 1.716168, 0.000119, 15.0
1490895325.259415, 249.5, 165.898, 400.0, 1.7163387, 0.0001207, 6.0
1490895332.233262, 249.587, 165.414, 12000.0, 1.715946, 0.000141, 15.0
1490895343.510468, 249.704, 164.646, 1400.0, 1.716227, 0.000128, 15.0
1490895361.778262, 249.833, 163.424, 400.0, 1.7163972, 0.0001184, 6.0
1490895368.736527, 249.866, 162.968, 12000.0, 1.715988, 0.000152, 15.0
1490895380.000119, 249.905, 162.239, 1400.0, 1.71626, 0.00013, 15.0
1490895398.265686, 249.937, 161.076, 400.0, 1.7164287, 0.0001224, 6.0
