# This data file was created on Wed Mar 29 13:34:10 2017
# Chip ID: 2-20... Sample: GBA122... check loss peaks with 60V bias
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to low
1490818825.158421, 130.073, 36.63, 1400.0, 1.704244, 4.58e-05, 15.0
1490818843.444192, 130.94, 36.825, 400.0, 1.7043034, 4.99e-05, 6.0
1490818850.419343, 131.273, 36.901, 12000.0, 1.704147, 6.6e-05, 15.0
1490818861.682421, 131.824, 37.009, 1400.0, 1.704266, 5.2e-05, 15.0
1490818879.999816, 132.743, 37.186, 400.0, 1.7043489, 4.91e-05, 6.0
1490818886.974556, 133.096, 37.253, 12000.0, 1.704202, 5.7e-05, 15.0
1490818898.256735, 133.664, 37.363, 1400.0, 1.704319, 4.7e-05, 15.0
1490818916.526241, 134.598, 37.536, 400.0, 1.7043872, 5.42e-05, 6.0
1490818923.516315, 134.955, 37.601, 12000.0, 1.70425, 6.8e-05, 15.0
1490818934.78065, 135.415, 36.768, 1400.0, 1.704369, 5.2e-05, 15.0
1490818953.083624, 135.769, 26.626, 400.0, 1.7044191, 5.76e-05, 6.0
1490818960.043552, 135.61, 23.679, 12000.0, 1.704222, 7e-05, 15.0
1490818971.354928, 134.933, 20.881, 1400.0, 1.704353, 5.41e-05, 15.0
1490818989.655928, 133.089, 19.914, 400.0, 1.7043894, 5.19e-05, 6.0
1490818996.681349, 132.242, 19.685, 12000.0, 1.70417, 9.4e-05, 15.0
1490819007.944502, 130.847, 19.517, 1400.0, 1.7042835, 4.78e-05, 15.0
1490819026.245685, 128.829, 19.257, 400.0, 1.704291, 4.88e-05, 6.0
1490819033.188274, 128.2, 19.182, 12000.0, 1.704134, 8.2e-05, 15.0
1490819044.4682, 127.367, 19.121, 1400.0, 1.704218, 4.9e-05, 15.0
1490819062.739526, 126.411, 18.985, 400.0, 1.7042353, 4.36e-05, 6.0
1490819069.747422, 126.234, 18.925, 12000.0, 1.704074, 6.1e-05, 15.0
1490819081.010387, 126.087, 18.92, 1400.0, 1.70417, 4.9e-05, 15.0
1490819099.3132, 125.91, 18.914, 400.0, 1.704224, 4.46e-05, 6.0
1490819106.289935, 125.804, 18.892, 12000.0, 1.704078, 5.23e-05, 15.0
1490819117.601886, 125.542, 18.877, 1400.0, 1.704166, 4.3e-05, 15.0
1490819135.885858, 124.83, 18.787, 400.0, 1.7042077, 4.34e-05, 6.0
1490819142.910493, 124.47, 18.728, 12000.0, 1.70405, 7.8e-05, 15.0
1490819154.173419, 123.802, 18.728, 1400.0, 1.704147, 3.9e-05, 15.0
1490819172.475314, 122.564, 18.591, 400.0, 1.7041641, 4.41e-05, 6.0
1490819179.418976, 122.077, 18.572, 12000.0, 1.70401, 6.1e-05, 15.0
1490819190.712255, 121.307, 18.497, 1400.0, 1.704088, 3.47e-05, 15.0
1490819208.998349, 120.2, 18.381, 400.0, 1.7041044, 4.11e-05, 6.0
1490819216.023579, 119.838, 18.383, 12000.0, 1.703948, 7.4e-05, 15.0
1490819227.287746, 119.31, 18.337, 1400.0, 1.704044, 4.2e-05, 15.0
1490819245.587474, 118.55, 18.277, 400.0, 1.7040624, 3.91e-05, 6.0
1490819252.546313, 118.268, 18.275, 12000.0, 1.70389, 3.2e-05, 15.0
1490819263.759865, 117.808, 18.223, 1400.0, 1.7040026, 4.46e-05, 15.0
1490819281.972832, 117.009, 18.147, 400.0, 1.7040277, 4.07e-05, 6.0
1490819288.88222, 116.683, 18.099, 12000.0, 1.703851, 3.7e-05, 15.0
1490819300.144775, 116.122, 18.115, 1400.0, 1.703986, 4.1e-05, 15.0
1490819318.347886, 115.155, 18.003, 400.0, 1.7039834, 3.84e-05, 6.0
1490819325.243505, 114.778, 17.972, 12000.0, 1.703808, 5.47e-05, 15.0
1490819336.472356, 114.16, 17.922, 1400.0, 1.7039219, 4.4e-05, 15.0
1490819354.705536, 113.196, 17.838, 400.0, 1.703937, 3.94e-05, 6.0
1490819361.696757, 112.841, 17.84, 12000.0, 1.703787, 4.9e-05, 15.0
1490819372.909405, 112.284, 17.826, 1400.0, 1.703881, 3.9e-05, 15.0
1490819391.097502, 111.408, 17.721, 400.0, 1.7038924, 3.74e-05, 6.0
1490819398.056122, 111.076, 17.726, 12000.0, 1.703716, 4.9e-05, 15.0
1490819409.237798, 110.536, 17.708, 1400.0, 1.703815, 4.4e-05, 15.0
1490819427.42093, 109.642, 17.627, 400.0, 1.7038433, 3.81e-05, 6.0
1490819434.310115, 109.297, 17.581, 12000.0, 1.703682, 6.6e-05, 15.0
1490819445.521053, 108.731, 17.535, 1400.0, 1.703791, 4.9e-05, 15.0
1490819463.704515, 107.812, 17.481, 400.0, 1.7038034, 3.77e-05, 6.0
1490819470.598189, 107.465, 17.458, 12000.0, 1.703625, 5.6e-05, 15.0
1490819481.794204, 106.903, 17.399, 1400.0, 1.703733, 3.82e-05, 15.0
1490819500.012028, 105.994, 17.346, 400.0, 1.7037469, 3.81e-05, 6.0
1490819506.938612, 105.648, 17.34, 12000.0, 1.703575, 7e-05, 15.0
1490819518.152613, 105.091, 17.278, 1400.0, 1.703678, 4.2e-05, 15.0
1490819536.388973, 104.178, 17.154, 400.0, 1.7037001, 3.85e-05, 6.0
1490819543.347995, 103.83, 17.163, 12000.0, 1.703535, 5.4e-05, 15.0
1490819554.578663, 103.269, 17.109, 1400.0, 1.703642, 4.4e-05, 15.0
1490819572.828142, 102.362, 17.074, 400.0, 1.7036444, 3.63e-05, 6.0
1490819579.754893, 102.017, 17.059, 12000.0, 1.703499, 6.6e-05, 15.0
1490819590.952881, 101.459, 17.039, 1400.0, 1.703575, 3.64e-05, 15.0
1490819609.172981, 100.55, 16.966, 400.0, 1.703595, 3.52e-05, 6.0
1490819616.084841, 100.205, 16.951, 12000.0, 1.703454, 7.8e-05, 15.0
1490819627.283165, 99.641, 16.94, 1400.0, 1.703542, 4.5e-05, 15.0
1490819645.486502, 98.726, 16.821, 400.0, 1.7035491, 3.98e-05, 6.0
1490819652.429901, 98.379, 16.762, 12000.0, 1.703392, 7.8e-05, 15.0
1490819663.644278, 97.819, 16.771, 1400.0, 1.7034837, 4.2e-05, 15.0
1490819681.864672, 96.916, 16.654, 400.0, 1.7034964, 3.89e-05, 6.0
1490819688.838989, 96.568, 16.674, 12000.0, 1.703331, 6.6e-05, 15.0
1490819700.085863, 96.011, 16.628, 1400.0, 1.703432, 4.52e-05, 15.0
1490819718.267935, 95.1, 16.54, 400.0, 1.7034497, 4.05e-05, 6.0
1490819725.17685, 94.753, 16.533, 12000.0, 1.70324, 6e-05, 15.0
1490819736.406249, 94.187, 16.519, 1400.0, 1.703385, 4.9e-05, 15.0
1490819754.609835, 93.274, 16.446, 400.0, 1.7033944, 3.68e-05, 6.0
