# This data file was created on Wed Nov 16 10:34:43 2016
# GBA 124 Helium run reproduce and play with DC Voltage
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
# DC bias set to LO
1479322901.004673, 134.847, 96.001, 100.0, 1.296194, 0.000141, 1.5
1479322911.419687, 134.71, 96.025, 10000.0, 1.29542, 0.000247, 15.0
1479322923.839293, 134.548, 96.053, 1000.0, 1.295815, 0.000206, 15.0
1479322971.355423, 133.942, 96.169, 100.0, 1.29596, 0.00019, 1.5
1479322981.749226, 133.812, 96.196, 10000.0, 1.2954402, 0.0002519, 15.0
1479322994.186936, 133.659, 96.228, 1000.0, 1.295826, 0.000213, 15.0
1479323041.718313, 133.085, 96.354, 100.0, 1.29608, 0.00018, 1.5
1479323052.133391, 132.963, 96.383, 10000.0, 1.2954477, 0.0002514, 15.0
1479323064.554925, 132.817, 96.418, 1000.0, 1.295857, 0.000204, 15.0
1479323112.04652, 132.277, 96.553, 100.0, 1.29623, 0.00011, 1.5
1479323122.445536, 132.162, 96.583, 10000.0, 1.295455, 0.000254, 15.0
1479323134.875632, 132.024, 96.619, 1000.0, 1.295867, 0.000206, 15.0
1479323182.388312, 131.515, 96.762, 100.0, 1.29614, 0.00015, 1.5
1479323192.805202, 131.406, 96.794, 10000.0, 1.295475, 0.0002532, 15.0
1479323205.23104, 131.277, 96.833, 1000.0, 1.295878, 0.000211, 15.0
1479323252.722808, 130.799, 96.983, 100.0, 1.29623, 0.00013, 1.5
1479323263.144889, 130.696, 97.017, 10000.0, 1.295484, 0.000253, 15.0
1479323275.558331, 130.576, 97.057, 1000.0, 1.295891, 0.00021, 15.0
1479323323.054328, 130.128, 97.213, 100.0, 1.29622, 4e-05, 1.5
1479323333.462047, 130.032, 97.248, 10000.0, 1.295494, 0.000254, 15.0
1479323345.889011, 129.918, 97.289, 1000.0, 1.295909, 0.000216, 15.0
1479323393.406026, 129.495, 97.451, 100.0, 1.29616, 0.00013, 1.5
